molecular_weight	aromaticity	instability	flexibility	gravy_bm	isoelectric_point	charge_at_pH_7	helix_fract	sheet_fract	molar_ext_coef_cysteines
Aspergillus-nidulans_tr|C8VQD7|C8VQD7-EMENI	0.0123478074173819	-0.0262029010056984	-0.0266472607643654	0.0764519586924262	-0.113785405110737	-0.0383046147854947	-0.146305780474364	-0.0458173485130703	0.0762329675392015	-0.0298215252065857
Penicillium-chrysogenum_tr|B6HAL3|B6HAL3-PENRW	0.0254455660423492	0.0487221790863209	0.0269311319032205	0.0572412589345032	-0.0569541465879885	-0.0499598690688786	-0.041323832353649	-0.0753676695346741	-0.0222753798892009	-0.00347101981758078
Neurospora-crassa_sp|P0C2N8|DRS1-NEUCR	0.0658465199020915	-0.00890719970289286	-0.0341212613563838	0.133009292767088	-0.116334913088758	-0.119607848033186	-0.194819319929306	-0.118080377831588	-0.0713657997971091	0.0234101797006151
Candida-albicans_sp|Q5ACK7|DRS1-CANAL	-0.0847005127516364	0.0315090693741807	-0.0390791587696617	-0.138448003847618	0.15945067877503	0.0106598460338939	0.0505459862536149	0.225826832578216	-0.0480784604823574	-0.0403659575678553
Saccharomyces-cerevisiae_sp|P32892|DRS1-YEAST	0.0209869839498994	0.0683968107941688	0.0588805784009195	0.0713332332768587	-0.0467526305635134	-0.0440069633935	0.00714048753470071	0.0235590885445332	-0.0945280422861499	0.00234357278191412
Yarrowia-lipolytica_sp|Q6CEB8|DRS1-YARLI	0.0413053722828822	-0.014338422665788	0.068642810223202	0.120537202409818	-0.0415940249872686	-0.160443411278706	-0.135002897323461	0.0246163958280204	-0.0263847413322805	0.0230741177603531
Amorphochlora-amoebiformis_CAD8458131.1	-0.0287578897054056	0.0163581956616522	-0.0132374756979013	-0.000922208717851435	-0.0119764293696308	-0.171204723179414	-0.0862364382613203	0.0958535760279859	-0.0839771142057697	-0.000380116531903528
Phaeodactylum-tricornutum_tr|B7G381|B7G381-PHATC	-0.156522732350241	0.0437915656935783	-0.143868463325078	-0.279585464503968	0.208067790676904	0.0857954529733255	0.0404804895998077	0.222493546555331	-0.0765986267527431	-0.0761484226048691
Nannochloropsis-sp_tr|A0A4D9CZQ1|A0A4D9CZQ1-9STRA	0.0759095464931305	-0.029952908285572	0.0052304701276827	0.0294810360931938	-0.0384182008311591	0.0620053585758676	0.0293471395284518	0.00636749731089351	0.0261709809458537	0.00356748738357378
Isochrysis-galbana_CAE5845783.1	0.0660543943081057	-0.0889422339867421	-0.0527819920808087	-0.0851632330133165	0.0799018938043581	0.179276897646397	0.202166035061052	-0.0658120823174495	0.161372877701094	-0.0114329077377796
Ostreococcus-tauri_tr|A0A096P818|A0A096P818-OSTTA	0.0511093741276942	0.0167143964777846	-0.155173808417302	-0.109697124302718	0.0802425662870052	0.247067341512362	0.287415922459848	-0.00337277191606207	-0.0585180842736342	0.0336988400937615
Bathycoccus-prasinos_tr|K8EQR7|K8EQR7-9CHLO	0.120354516901242	0.0993910674157116	-0.0857868521952222	0.139960001457115	-0.108785510436424	0.295333574151865	0.345886652049699	-0.0891989521585535	-0.197543523543156	0.0975794685619653
Micromonas-commoda_tr|C1E8F2|C1E8F2-MICCC	-0.0240139566765994	-0.0693968797773287	-0.0810855538056096	-0.0354697899500361	-0.0526951731188256	-0.12571270888052	-0.236208794204314	-0.00837738502701767	0.0855594220596147	-0.0567739146814613
Tetraselmis-striata_CAE9039531.1	-0.242531504222256	-0.093058747661604	0.318769194282831	0.0516725617298163	-0.0701031680819797	-0.240303567533733	-0.383262171845051	-0.0747977759024236	0.1769440106548	-0.116492259875242
Chlamydomonas-reinhardtii_tr|A0A2K3D959|A0A2K3D959-CHLRE	0.0651245791402781	-0.0159630350370556	0.0341676427168028	0.11386049865934	-0.11851719191655	-0.33470540179337	-0.359094827432524	-0.114662024754142	0.0484240999191396	-0.00678827329436338
Volvox-carteri_tr|D8TPM7|D8TPM7-VOLCA	0.0200707448798087	-0.0569047219873702	0.0710295250476278	0.0134669154944348	0.0118104785841717	0.16081380210572	0.0692270119228159	-0.0513774504509527	0.0199368878374406	-0.068174903741911
Chlorella-vulgaris_KAI3424955.1	5.83261353777057e-05	-4.66420552741343e-05	3.22536569108115e-05	5.88564340980533e-05	-2.90690927292808e-05	-4.79569166438036e-05	-2.48413270258133e-05	-0.000103860378909562	5.98030100605498e-05	2.0470662562871e-05
Hypsibius-dujardini_tr|A0A9D4TGJ6|A0A9D4TGJ6-CHLVU	0.106013448834903	-0.08477648465811	0.0586241716594469	0.106977291856329	-0.0528359468880478	-0.0871663252811656	-0.0451515097147622	-0.188776361241503	0.108697788529063	0.0372074455056806
Dictyostelium-discoideum_sp|Q54TJ4|DDX27-DICDI	0.112394623925734	-0.0410669179143506	0.138690005561327	0.143243291090534	-0.10335472773059	0.0919228028817524	0.0393994191980045	-0.0538502982292931	-0.163444385676992	0.027572482735433
Abeoforma-whisleri_Awhi-evm1s8352	-0.317777404320174	0.039357913116595	-0.35685208174467	-0.135177106809455	0.0911788549427394	-0.146177391156878	0.0455772811782679	0.164235780819124	0.253220522684365	-0.143179797833125
Naegleria-gruberi_tr|D2UXS9|D2UXS9-NAEGR	0.119839653138923	0.0114261844740896	0.113208737610799	0.186244159046543	-0.130314163708	-0.19695340657358	-0.21932194892885	-0.0457425707979084	0.00302659642070674	0.0302708076178051
Euglena-gracilis_GEFR01006249.1.p1	-0.00109479348878289	-0.0105989934767643	0.0851856247136387	0.00329220383563429	0.00703134907221566	-0.261091703221738	-0.271387675345546	-0.013937799639626	0.105581876401343	-0.00348888693843762
Diplonema-papillatum_KAJ9458350.1	0.0360333702532194	-0.034632487096411	0.0290296238799932	0.0799488169853484	-0.0864225141201038	-0.133877405311915	-0.150443804739406	-0.0944100828814465	0.114897569152923	0.0593483550603619
Bodo-saltans_tr|A0A0S4II81|A0A0S4II81-BODSA	0.150837058698153	-0.0200670827202963	0.017690141053438	0.0907650845047676	-0.0855746549346158	-0.00149852983529231	0.100410417064218	-0.131018710478354	0.002716703426791	0.0279660790959448
Amorphochlora-amoebiformis_CAD8462113.1	-0.079596613236527	0.0252645127972877	0.0855536399493113	0.0781277173033976	-0.1822730870414	0.10811310730143	0.0877842670052959	-0.123692296179818	-0.106580912795855	-0.0136381438245002
Amorphochlora-amoebiformis_CAD8460753.1	-0.127965016358363	-0.0608842167271174	-0.188114842075466	-0.0748801753586536	0.10732593797542	0.0318537939886983	-0.0368312166226456	0.0957482495205712	0.0742211247497653	-0.073725404127734
Giardia-intestinalis_tr|A8BCX9|A8BCX9-GIAIC	0.0152277254471677	-0.0181558080993696	0.0393230014552701	0.00767738040489361	-0.0318946676582802	0.0566394442331044	0.0805734501312939	-1.6647225397818e-05	0.0083422595856597	-0.0178796854041872
Bodo-saltans_tr|A0A0S4IWQ8|A0A0S4IWQ8-BODSA	0.0107848855917683	-0.0337855630268435	0.0438251174565763	0.0128256150310434	-0.0598851447154615	-0.0107892304544563	-0.0276817804037509	-0.0586697040702601	0.0418107282173704	0.0747742381989074
Diplonema-papillatum_KAJ9451415.1	-0.0281305286567405	-0.0718806142038196	-0.0512615043082606	-0.0248292512809102	-0.0147186916193201	0.0244222959462933	0.0324304702139224	-0.0115171100228981	0.0482057540307333	-0.0322413972945305
Euglena-gracilis_GEFR01013701.1.p1	-0.0595914822184478	0.0162296174762044	-0.0180862908426741	-0.0568602518159811	0.036671337285172	0.0118180394694649	-0.0181262485730355	0.0701391557459756	0.0570385901132421	-0.0627543805639618
Isochrysis-galbana_CAE5810838.1	-0.00832849350904588	-0.0456880728633223	-0.0705777270635895	-0.0721303281947172	0.0772590514561516	0.0216818176368371	-0.0237494541974696	0.0508965975035182	0.151741854184016	-0.00960404439277109
Chlamydomonas-reinhardtii_tr|A8IJV1|A8IJV1-CHLRE	0.044799532698445	-0.0494074350023402	-0.163398874321521	0.104008807403601	-0.0353519805210445	0.0632586685170299	0.0693853069430249	-0.1014741913318	-0.104585650960786	-0.00673394684686839
Volvox-carteri_tr|D8TNZ8|D8TNZ8-VOLCA	-0.00875778806560202	-0.00407464980074734	-0.0858663160619434	-0.00479845352196906	0.0045169335419251	-0.0342925862354594	-0.0732278877333809	0.133783397670399	0.05040499492252	-0.0227958176312307
Hypsibius-dujardini_tr|A0A9D4TKU8|A0A9D4TKU8-CHLVU	4.74665520960066e-05	-0.000104903945251293	8.7056917399142e-05	0.000135494001904873	-6.24810344726844e-06	6.7018339669954e-05	6.69591741274987e-05	-2.78405822453062e-05	-5.82078180062116e-07	-4.52640553923701e-06
Chlorella-vulgaris_KAI3428318.1	0.0417711747076435	-0.0923168577655196	0.0766112334770036	0.119236533114923	-0.00549836563596589	0.0589769821446805	0.0589249387506498	-0.0245000706733252	-0.00051223044290732	-0.00398332479689559
Tetraselmis-striata_CAE8991586.1	1.82305711064859	-0.733553366430216	-0.0321762742060585	2.92781467201184	-0.120931117633307	0.742824866155093	0.939528961618776	1.3343653950874	0.605269788371947	0.636411046855472
Tetraselmis-striata_CAE8991590.1	-0.217365524080607	0.122020931296224	0.0304310969792969	-0.488989740743783	0.149734275136671	-0.0395313187855099	-0.0640463503324981	-0.131550251137413	0.0457897614506594	-0.0480185229318112
Bathycoccus-prasinos_tr|K8FHU3|K8FHU3-9CHLO	0.0187309431823188	-0.0131577846657227	0.094320579135972	0.101463241489716	-0.0655550875849724	-0.0600046957809413	-0.0488476630876129	-0.103099722045678	-0.0626172235408591	-0.00720784849716183
Ostreococcus-tauri_tr|A0A090N4F8|A0A090N4F8-OSTTA	0.00618501031264866	-0.0206185939305156	0.067806177930453	-0.0162298196553122	-0.0721055748988729	0.0281988725315246	0.0115615023526502	0.00263902520974203	-0.0617774098696124	0.00698779559574604
Micromonas-commoda_tr|C1E7Z4|C1E7Z4-MICCC	-0.023001614637826	-0.0551217811888987	0.0572933795833504	0.00296685540505517	0.00912345916592307	0.0652706219742125	0.0187729938123887	-0.00441782672104198	0.00332153251752488	-0.0243521801209744
Nannochloropsis-sp_tr|A0A4D9DAS2|A0A4D9DAS2-9STRA	0.010587296385968	-0.0315505307318057	-0.160286183797559	-0.0134505788009037	-0.0176618682128392	0.192529786592163	0.0848362441653007	-0.0891897731813716	0.0188145012904073	-0.0280017567360415
Phaeodactylum-tricornutum_tr|B7G4L8|B7G4L8-PHATC	-0.0350519947300372	-0.0550687444304098	-0.0401193644425099	-0.0889915083815085	0.0400075400088156	-0.236513500846846	-0.120786347255892	0.035142102947213	0.0966072055431426	-0.0129600961670588
Amorphochlora-amoebiformis_CAD8463761.1	-0.0158480113827946	0.01701115355122	0.0408372470853943	-0.00801123749644392	0.0307650775828388	0.0657323939329575	0.0638177064581099	0.0334551298010149	0.00633122768498278	6.60804076250951e-06
Monosiga-brevicollis_tr|A9V3R8|A9V3R8-MONBE	-0.00731458289811823	-0.0581533933840758	-0.0239523749673974	0.00701610764645808	-0.0411022660628649	-0.013592396193505	-0.0418860549481711	-0.0639445212380839	0.0484919673808067	-0.0581696217855273
Caenorhabditis-elegans_sp|P34580|DDX47-CAEEL	-0.14149801430572	-0.0688546917820018	-0.00688382379247613	0.0309721625263723	-0.0151758768007592	0.0402546116468497	0.0185865315898894	-0.0506924443353291	-0.00301228397879176	-0.14593479764762
Pristionchus-pacificus_tr|A0A2A6B591|A0A2A6B591-PRIPA	0.207310057867559	0.0461154642848175	0.139234359371751	0.0450768762558925	-0.0964799373350862	-0.00579908408495649	0.0132621553358832	-0.107939437084027	0.0274908529553576	0.180729751070023
Ciona-intestinalis_tr|F7AA42|F7AA42-CIOIN	-0.0156577994300277	-0.0319382095829635	-0.0654728238626647	-0.0784635073260322	0.0713445998642306	0.0543523423622928	0.0561555041895607	0.0645091155699724	0.0362275260909593	-0.0304532662588628
Drosophila-melanogaster_sp|Q9VIF6|DDX47-DROME	0.0184542121636398	-0.0615483032757537	0.15639150614503	0.0822702413408005	-0.0813993377342462	-0.344365795020636	-0.166429506337286	-0.102921118559385	0.12856356080502	0.0374459926542647
Aedes-aegypti_tr|A0A1S4G0Y5|A0A1S4G0Y5-AEDAE	0.0202844876815955	-0.0400454469889226	-0.0921588262129705	0.109579250183119	-0.146647219052314	-0.0420854945539597	-0.067084873025876	-0.0822606736480915	0.0283605790436748	0.0211604144670143
Clytia-hemisphaerica_tr|A0A7M5VCM4|A0A7M5VCM4-9CNID	0.0297840903561383	0.0187522951133018	0.00593616081249446	0.0798771386397635	-0.110959703570516	-0.026176630223882	-0.0229381705024244	-0.150559601679741	-0.027690790462257	0.0175499445705189
Hydra-vulgaris_tr|A0A8B6XLS4|A0A8B6XLS4-HYDVU	-0.0141228626656716	0.0106356121598617	-0.0465920063443415	-0.055261948750725	0.0199373086622632	0.0224966651354855	0.0494568005948069	0.101438243592947	-0.0747224063231865	-0.014926780429918
Exaiptasia-diaphana_tr|A0A913XIK5|A0A913XIK5-EXADI	-0.00805303915332607	-0.0561046930398177	0.1136682291784	0.0211134295775775	0.0250522231011837	0.0200041888309574	0.0153692496843919	0.072991680268835	0.013545411669908	-0.0358222156926149
Nematostella-vectensis_tr|A7SRU4|A7SRU4-NEMVE	-0.00937184832649295	-0.06494191292389	0.106054447426523	0.00316510532295069	0.0198535061026322	0.0342874021777911	0.0575005905579499	0.0243364184443858	0.0733931738156872	-0.0276215302614441
Hofstenia-miamia_GFSA01046579.1.p1	-0.0149981779850182	0.00690297098087257	-0.192762299748241	-0.0689702749184388	0.0530598595627741	0.0480942575663468	0.0643043563828437	-0.00732421080625191	-0.0145280067735719	0.0103137358271166
Mnemiopsis-leidyi_gb|GFAT01013443.1|.p1	-0.013219361476347	0.028661371121207	-0.069950294809669	0.0297399726647308	0.0323582744942155	0.0212985635962474	0.003670304284103	0.0669118842330161	-0.0526624085271925	0.0451739732555526
Petromyzon-marinus_tr|S4R4T7|S4R4T7-PETMA	-0.0600922306046735	0.0384336447357976	-0.0983406815646913	-0.033873485975551	0.112312946147801	0.0968608682460393	0.0844869543335947	0.124490068283785	-0.00339960230715867	-0.0145956631669149
Callorhinchus-milii_tr|A0A4W3J5H0|A0A4W3J5H0-CALMI	0.122915320116598	-0.0074862333695973	0.00982044335408441	-0.10179085004755	0.0255965891575055	0.0931524285199724	0.174938621131875	0.0721853069362361	-0.0301141242595865	0.0934755659561106
Homo-sapiens_sp|Q9H0S4|DDX47-HUMAN	0.0122053345440873	-0.0363728541509563	0.192045800301825	0.00106682126194486	-0.0333395621405275	-0.0885712630803135	-0.140943473942261	-0.021341554661574	0.118280403841335	-0.00536490122283474
Pan-troglodytes_tr|G2HGR8|G2HGR8-PANTR	0.0496433196764413	-0.133013677442915	-0.126151670824448	0.0462686043609345	-0.0927037756331717	0.0578304698559501	0.0982686371729216	-0.0780449798111488	-0.109186916936256	-0.0196191708740771
Macaca-mulatta_tr|A0A5K1TYL5|A0A5K1TYL5-MACMU	0.0912201357347511	-0.252722190684085	0.310190347276146	0.0386607307080318	-0.121136288483163	-0.0529840597518192	-0.0568140291478597	-0.148283234092482	0.0789895369892086	-0.037275864693169
Callithrix-jacchus_tr|A0A8J8Y7Y2|A0A8J8Y7Y2-CALJA	0.273320293019832	-0.0671621113216815	0.469297458285863	0.105385790299415	-0.267939882794924	-0.114129025163713	-0.027944485959141	-0.301790436427205	-0.0663844199057535	0.167614364927844
Mus-musculus_sp|Q9CWX9|DDX47-MOUSE	0.280843332505176	-0.445861206766226	0.333155289374114	0.183947823049084	-0.448957038191969	-0.0905607268047221	0.0174973183093225	-0.445393748750246	0.18313443821452	0.015771588517822
Carlito-syrichta_tr|A0A1U7TKY0|A0A1U7TKY0-CARSF	0.429352450683356	-0.690063471372272	0.403059245889671	0.18711371222901	-0.703022724028982	-0.128652701762449	0.037750116683923	-0.752707003285919	0.119890309725987	0.0244102599948364
Microcebus-murinus_tr|A0A8C5YFC9|A0A8C5YFC9-MICMU	-0.328909304626288	0.462958342668948	-0.498334592300906	-0.254907084963488	0.832862619491466	0.100539205901726	-0.069100515082779	0.744695747374965	-0.0452738682855381	-0.032853104698897
Microcebus-murinus_tr|A0A8C5XD71|A0A8C5XD71-MICMU	-0.106941262578181	-0.129350761918429	0.0626695263100207	0.181320556492824	-0.24530128767004	0.0302571252071004	0.000733501396554565	-0.229012408049773	-0.106050864156872	-0.0112029039805933
Anolis-carolinensis_tr|G1KKF6|G1KKF6-ANOCA	-0.0204694228600689	-0.305932603901881	-0.249538698754188	0.176356109394667	-0.128746403522874	0.0119763542691607	-0.0200797508688153	-0.239253655869754	0.154030494782365	-0.0209153634680457
Gallus-gallus_tr|Q5ZLB0|Q5ZLB0-CHICK	-0.0240415048432991	-0.902387352205915	0.145296940753559	0.417777919928138	-0.359337324951323	-0.00540446182425649	-0.0766053073006987	-0.442364216289764	0.262773188429355	-0.0938660850631815
Taeniopygia-guttata_tr|H0ZGI2|H0ZGI2-TAEGU	-0.00709047360908105	0.624646023597971	-0.151727162751137	-0.338517975229909	0.354706900532138	0.109975893048534	0.110837134366599	0.358713227251299	-0.012766038704742	0.0390710997701154
Xenopus-tropicalis_tr|F7DX11|F7DX11-XENTR	-0.0346453884155221	0.140178030172955	-0.0751223457022165	-0.0352325205194698	0.0781589889883047	0.151124989844421	0.0833166959887653	0.191102339940829	0.00410911982365039	-0.00797653311211512
Danio-rerio_tr|Q502B4|Q502B4-DANRE	0.0199146139021814	-0.0633200181035036	0.0844896747087989	-0.0137988620553872	-0.0750078469094635	-0.122379094312029	-0.0736646058548667	-0.0975329610448029	0.0035554667973596	-0.0421386699114741
Sphaeroforma-arctica_tr|A0A0L0FRL6|A0A0L0FRL6-9EUKA	-0.0287570690303178	0.0130264770305666	-0.0654943992453169	-0.0398492784746943	0.0461760989507925	0.0487530653729403	0.0209535935299205	-0.00100826028246351	-0.0263472879617286	-0.00667514257749558
Yarrowia-lipolytica_sp|Q6CH58|RRP3-YARLI	-0.00810293105658219	0.0513874709462956	0.00945775375213791	0.0328716217019711	-0.03101576578024	-0.140710800188701	-0.0954454405593638	-0.0138657923484626	0.0528871925639823	0.00234229620928853
Saccharomyces-cerevisiae_sp|P38712|RRP3-YEAST	-0.00448270810158281	-0.0935202510419179	-0.133441327927239	0.0652159502072613	-0.0620056883905028	-0.00861031979617488	-0.0517699173523463	-0.0350722871067453	0.0904748719509278	-0.00940858376827478
Candida-albicans_sp|Q5ACU6|RRP3-CANAL	0.0331674400518662	-0.0475414086005445	-0.0122363466954436	0.0210685353252571	-0.00143563207420186	0.0902512909073586	0.151779715394251	-0.0167701552413895	-0.0732921577442514	-0.00185413090276519
Neurospora-crassa_sp|Q7RY59|RRP3-NEUCR	0.0251422799517518	-0.151957976004755	-0.0315908523874262	0.0684441171836747	-0.0500018783834143	0.0420837710091675	0.03235738139781	-0.0731488189522915	0.122000191336875	-0.0192718813235643
Aspergillus-nidulans_sp|Q5B5E7|RRP3-EMENI	-0.0143743920509761	0.00837479840016291	-0.0987380524906732	-0.0543699423535751	-0.00349230441478738	0.0532633964282501	0.0119476087094808	0.0145228850177825	0.0446111868444088	-0.00254760658080767
Penicillium-chrysogenum_tr|B6H1E2|B6H1E2-PENRW	0.00629666945282689	0.0331762386321677	0.159456965211445	0.00368390818005582	0.0481224720329795	-0.0609942465503057	-0.0524340101177253	-0.0897008821651565	0.057701071890674	-0.00593936727239802
Schizosaccharomyces-pombe_sp|Q9P6N8|RRP3-SCHPO	-0.00349469366772644	0.0406189159669201	-0.0712053498504673	-0.0137720006638082	0.0337348913500028	0.0505067384675731	0.0198067310389406	0.0682945439966758	-0.0195183666070713	-0.0177019946522764
Ustilago-maydis_sp|Q4P3U9|RRP3-USTMA	0.0688098595464612	-0.142299068447117	0.0851496194893481	0.125229372469634	-0.139956244584171	-0.169446985609925	-0.0711649609851018	-0.249547154341173	-0.115765675999245	-0.0223449986189842
Agaricus-bisporus_tr|A0A8H7F559|A0A8H7F559-AGABI	0.0758493966726522	-0.122424925190906	0.0200910927125437	0.0280330667527005	0.0436927808693532	0.0128693505658369	0.0206445202779282	-0.0820714521349804	0.0231560068232302	0.0278858711662785
Agaricus-bisporus_tr|A0A8H7F9H7|A0A8H7F9H7-AGABI	-0.135135817242839	-0.00587529975792093	-0.0676065189023889	-0.172018813009194	0.0527492011202949	0.0567462856534121	-0.0273253146388537	0.12260585740022	0.0782525046298654	-0.0675682915974814
